submittime,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
2015-03-30 16:00:29,72,723,65,101,56,231,67,8,98,100,85,43,7,700,50,789,3,66,89,44,1,4,2,4,1,4,2,5,1,5,3,2,4,3,4,4,4,4,5,3,4,3,3,4,2,4,3,3,5,2,3,1,5,3,4,2,5,2,3,4,4,4,5,2,4,2,4,4,5,3
2015-03-30 15:58:08,12,65,54,234,2,666,57,9,48,99,88,56,7,610,5,785,3,56,78,56,2,5,3,5,2,4,2,4,2,5,4,4,3,3,4,4,5,4,4,3,2,4,2,4,2,4,2,3,4,3,4,2,3,4,4,2,3,3,4,3,3,4,2,2,3,3,3,2,4,3
2015-03-30 16:07:48,77,100,55,200,75,124,51,46,80,80,85,55,7,700,57,700,3,75,79,35,3,1,5,2,4,2,3,3,3,2,4,4,4,4,4,4,2,2,4,2,2,5,2,5,2,3,1,4,4,4,2,4,5,2,2,4,3,2,4,3,4,2,2,2,4,4,4,4,4,2
2015-03-30 16:46:39,50,500,55,300,50,500,50,25,50,80,85,50,6,700,50,700,2,50,2000,40,2,2,4,3,5,2,5,3,5,3,4,4,4,4,2,4,2,3,3,1,1,5,4,5,3,4,2,5,5,4,4,2,5,2,1,5,5,1,3,3,4,2,5,1,5,1,2,2,5,4
2015-03-30 16:17:06,50,500,74,300,50,745,50,23,50,125,85,50,2,700,50,700,2,50,525,20,4,1,5,1,5,1,5,4,4,1,1,5,1,1,2,1,1,1,1,1,1,5,1,4,1,4,1,5,4,5,3,3,4,1,4,2,4,1,3,5,4,1,4,1,3,1,4,1,3,4
2015-03-30 16:06:11,28,555,58,300,5,456,55,49,50,188,84,25,6,606,26,704,2,44,365,40,4,1,4,2,4,1,4,2,3,2,3,4,2,4,2,3,4,4,2,4,5,5,1,5,1,5,2,5,5,5,2,5,4,2,3,5,1,3,1,4,2,1,3,1,3,2,5,1,3,3
2015-03-30 16:07:49,99,200,50,300,82,650,35,45,54,76,86,67,7,768,68,700,3,58,567,45,2,2,4,2,4,3,2,3,4,3,5,2,3,3,2,4,5,4,4,3,3,5,1,3,2,4,2,3,4,4,4,1,3,2,3,2,4,2,4,4,3,2,3,2,2,3,4,2,3,2
2015-03-30 16:07:34,26,587,73,345,57,567,65,12,65,134,87,31,6,762,67,731,3,79,3477,54,1,4,1,5,2,2,1,4,3,5,5,2,4,2,3,3,2,2,3,1,1,4,1,5,2,4,2,5,4,4,5,4,5,2,1,4,5,1,5,5,3,1,4,1,4,1,5,3,2,5
2015-03-30 16:10:52,26,514,56,255,85,548,56,41,25,85,89,15,6,745,25,755,2,23,2658,45,3,2,3,3,3,2,1,3,3,5,5,1,5,2,5,5,5,3,5,3,1,4,3,4,3,5,3,3,3,2,4,1,2,3,4,1,5,1,4,3,4,5,5,5,3,3,3,2,5,4
2015-03-30 16:12:58,67,17,57,167,62,567,47,23,97,57,87,62,6,743,97,736,2,96,387,37,4,1,5,1,5,1,5,1,5,2,5,3,5,3,4,5,3,1,5,2,1,5,1,5,1,5,1,4,4,5,5,2,5,1,4,1,5,2,5,4,4,2,5,1,5,1,4,3,5,4
2015-03-30 16:23:49,99,999,98,400,99,1230,99,59,99,120,89,99,6,799,99,799,3,99,100,50,3,5,2,3,3,5,2,3,4,5,4,5,5,5,5,4,5,0,5,2,2,4,1,4,2,2,1,4,4,3,1,2,3,5,3,1,5,2,1,4,1,4,3,1,4,1,2,1,4,3
2015-03-30 16:15:52,25,500,60,250,69,780,5,35,25,70,95,50,6,750,50,750,3,25,500,55,3,5,4,4,4,4,3,4,4,5,5,4,5,1,2,3,4,3,4,5,4,4,1,4,2,4,3,4,3,5,2,2,4,4,1,3,3,3,2,3,2,3,4,3,3,3,4,1,2,4
2015-03-30 16:17:53,15,700,55,212,67,156,54,18,5,70,88,40,7,753,78,605,2,43,4001,46,4,1,5,3,5,2,5,3,4,3,4,4,4,3,4,2,3,1,4,2,4,5,4,2,3,2,2,5,4,4,5,2,5,4,2,2,5,2,5,4,3,3,2,2,4,1,4,3,5,5
2015-03-30 16:16:18,17,23,68,101,17,124,7,21,23,69,89,17,7,666,17,799,3,23,99,45,3,3,3,3,5,2,3,3,1,5,4,5,5,2,3,2,1,1,2,1,1,5,1,5,1,5,1,5,5,5,2,3,5,4,4,3,4,1,3,3,4,1,5,1,3,1,5,3,5,5
2015-03-30 16:14:57,50,500,75,250,50,546,50,25,50,95,85,50,7,700,50,700,2,50,1743,45,3,3,3,2,3,3,4,4,2,3,4,3,4,4,4,4,3,2,4,2,4,3,2,3,4,5,2,5,4,2,4,2,4,2,3,2,4,3,4,3,2,3,3,3,4,2,3,2,3,4
2015-03-30 16:16:37,57,273,56,400,2,563,12,42,3,102,89,54,7,703,45,675,3,34,892,54,3,1,4,2,4,1,2,2,4,3,5,2,5,4,5,4,5,5,5,2,1,5,4,5,1,5,1,5,5,5,4,3,4,4,1,4,5,3,5,4,4,1,4,2,4,2,4,4,5,5
2015-03-30 16:18:03,13,13,56,250,13,345,13,13,13,88,85,13,6,700,13,700,3,13,2012,45,3,1,5,1,5,1,5,2,5,4,4,5,3,5,4,2,4,4,3,1,3,5,4,3,3,3,1,5,2,3,3,3,3,3,2,3,2,3,3,5,3,3,3,4,4,1,3,3,5,5
2015-03-30 16:16:49,50,9,98,354,500,524,50,26,50,90,70,50,7,789,50,878,2,50,1000,45,4,3,3,4,3,5,1,5,3,5,5,3,3,3,5,5,5,5,5,4,3,1,1,2,2,3,5,3,2,3,3,1,3,1,5,2,5,1,5,5,3,0,4,2,5,1,3,5,3,3
2015-03-30 16:16:03,24,24,52,200,19,458,24,22,19,80,85,24,7,769,24,555,2,19,3098,40,1,3,3,2,3,5,1,5,1,5,3,5,5,1,3,4,2,2,1,1,5,4,5,5,5,5,5,5,5,2,3,3,3,2,3,3,2,3,3,2,1,2,3,3,2,3,3,1,4,2
2015-03-30 16:15:39,80,200,70,200,4,124,20,49,49,62,85,45,6,650,45,777,3,34,97,33,4,1,4,2,4,2,4,2,4,2,4,4,4,2,2,3,3,3,3,2,2,4,3,4,2,3,2,5,4,3,3,3,4,3,1,2,3,3,4,3,4,1,5,2,5,1,4,2,5,4
2015-03-30 16:17:10,55,666,44,123,55,789,55,44,55,69,81,55,7,666,55,666,3,55,666,55,4,3,4,3,4,2,4,3,4,3,4,4,1,5,4,4,5,3,5,1,2,4,3,3,3,3,4,4,4,4,3,2,4,3,3,3,3,3,2,3,1,3,2,3,3,3,4,2,4,4
2015-03-30 16:18:07,50,500,70,250,50,500,50,18,50,80,85,50,6,750,50,700,2,50,2000,45,2,5,5,3,3,1,3,5,4,5,3,5,3,3,2,3,1,1,3,2,1,5,1,5,1,3,1,5,3,5,3,1,5,2,5,1,3,1,5,4,3,1,5,1,5,1,5,1,5,5
2015-03-30 16:17:35,50,500,55,350,50,267,50,35,50,110,85,50,3,700,50,700,2,50,1239,50,3,2,4,3,4,1,5,4,3,4,2,3,3,3,0,2,2,2,3,3,4,3,3,3,3,5,1,0,5,5,5,3,4,1,5,2,3,3,2,4,3,3,3,2,4,3,3,3,5,5
2015-03-30 16:17:42,55,756,67,300,50,1110,67,35,50,80,85,55,6,650,50,700,2,67,3012,50,3,1,5,3,5,1,5,2,4,3,5,3,5,1,5,5,3,2,4,2,1,1,1,4,1,5,1,5,2,4,3,1,4,1,5,1,5,2,4,4,3,1,5,1,4,1,4,3,5,5
2015-03-30 16:16:03,62,800,55,234,70,267,48,12,2,67,89,34,7,710,65,710,3,3,100,50,3,3,3,3,5,3,5,5,1,2,5,1,5,1,5,4,4,4,4,4,1,4,3,5,2,5,2,5,5,5,5,5,5,5,3,5,3,3,4,5,5,1,3,2,3,3,5,4,3,4
2015-03-30 16:20:28,7,178,23,346,3,1005,67,43,17,45,84,89,7,745,35,755,3,3,65,48,4,2,4,4,5,3,4,4,5,4,3,4,1,3,5,5,5,5,5,4,4,3,2,4,3,5,2,4,4,4,3,2,2,3,4,3,2,3,4,4,3,3,5,4,0,1,5,1,3,5
2015-03-30 16:17:45,50,25,85,250,7,456,13,45,76,78,85,25,7,789,50,700,3,12,543,55,3,3,2,4,2,2,1,5,1,5,5,2,5,3,5,3,5,5,5,2,4,3,5,4,2,3,2,3,4,2,2,3,4,4,2,5,5,3,4,3,3,3,3,3,3,3,2,2,4,3
2015-03-30 16:18:13,28,463,68,275,89,586,45,34,78,87,87,24,7,756,63,689,3,79,3467,48,3,3,4,4,3,2,3,4,2,4,3,3,3,3,3,4,4,3,4,3,2,3,2,4,2,4,2,4,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,4,2,3,3
2015-03-30 16:19:03,79,954,62,349,83,972,52,36,28,135,85,71,6,624,19,753,3,81,3517,57,3,2,5,2,4,2,4,3,4,2,3,4,3,4,3,4,2,1,4,2,2,3,4,1,3,2,2,3,2,3,2,4,4,2,2,3,3,3,2,4,5,2,5,2,4,2,5,4,2,4
2015-03-30 16:21:12,5,17,42,220,55,238,78,25,37,88,87,13,6,683,80,662,3,23,108,42,3,2,4,2,4,2,3,3,2,4,3,2,4,2,3,3,3,3,3,2,1,4,2,5,2,4,2,4,3,3,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
2015-03-30 16:19:30,1,367,76,127,76,789,54,32,99,87,89,2,6,700,50,665,3,78,234,39,5,4,2,5,4,4,2,4,2,4,5,2,5,1,4,4,4,4,4,5,1,2,2,5,2,4,4,2,4,2,5,5,4,5,2,4,2,4,4,4,5,2,5,1,4,2,4,4,4,5
2015-03-30 16:26:14,55,999,98,250,54,1233,99,47,25,90,87,35,7,777,44,678,3,28,711,33,1,1,3,3,5,1,2,4,3,4,4,3,5,2,4,4,5,4,5,3,1,5,1,5,1,5,1,5,5,5,3,5,5,3,1,5,4,1,4,5,4,1,4,1,4,3,4,4,5,4
2015-03-30 16:23:48,7,777,47,107,77,140,7,8,7,77,82,7,7,777,7,777,3,77,87,47,3,1,3,1,5,1,4,2,5,4,5,2,5,1,4,5,5,5,5,5,1,4,4,4,2,4,1,3,5,1,4,5,5,4,1,1,5,3,5,3,3,5,5,2,5,2,4,3,1,5
2015-03-30 16:24:23,49,562,77,234,12,613,14,39,42,87,81,77,6,700,14,700,3,62,3912,45,4,1,5,1,4,1,4,1,5,1,1,5,2,5,1,1,1,1,1,1,1,4,2,5,1,4,1,5,5,5,4,3,5,1,3,1,4,1,5,5,5,1,5,2,5,1,5,4,5,5
2015-03-30 16:32:51,44,999,81,314,64,813,21,24,77,120,72,54,7,666,9,721,2,32,3149,54,2,2,3,4,3,2,2,4,3,5,5,4,5,1,3,3,4,4,3,4,1,1,1,5,2,5,2,5,4,5,4,2,4,2,1,1,5,4,5,4,3,3,4,2,4,2,5,3,5,4
2015-03-30 16:35:57,56,875,56,233,76,268,78,43,64,120,82,82,6,700,94,650,3,2,907,38,4,2,5,2,4,1,3,2,5,5,4,4,4,5,5,5,4,3,4,1,3,4,3,4,2,4,3,3,5,5,5,5,3,3,3,5,5,1,4,5,5,1,5,1,5,1,5,3,5,5
2015-03-30 16:31:43,54,500,66,250,50,900,50,25,50,80,10,50,6,720,50,750,3,50,2080,50,1,3,3,5,3,3,2,5,2,5,5,2,5,3,5,5,5,5,5,3,1,3,4,5,3,5,2,3,5,3,4,4,5,3,5,1,5,1,4,5,3,5,3,5,4,4,3,3,3,3
2015-03-30 16:35:53,49,545,78,252,52,785,56,48,48,78,85,96,7,650,50,780,3,56,554,48,1,4,3,4,3,4,1,1,1,5,4,2,5,2,4,2,4,4,3,3,1,3,3,5,5,4,3,4,5,4,4,2,4,2,4,2,5,2,4,4,2,4,4,3,3,5,4,1,4,3
2015-03-30 16:39:37,50,500,64,250,50,1000,50,25,50,120,85,50,7,700,50,700,3,50,2000,40,2,3,4,4,4,4,4,2,4,5,5,2,5,3,4,4,2,2,3,2,1,3,1,5,4,5,1,5,5,2,2,4,4,2,2,4,4,1,4,3,2,2,5,4,4,1,4,1,2,2
2015-03-30 16:37:40,6,4,45,101,2,124,2,8,2,66,88,3,6,666,2,666,3,2,78,33,1,5,2,5,3,3,1,5,3,5,5,3,5,1,3,5,3,2,4,5,1,5,3,5,1,5,3,5,5,4,5,1,5,4,4,1,5,1,5,5,5,2,5,1,4,1,5,5,5,5
2015-03-30 16:39:14,25,45,78,320,38,500,16,28,39,84,85,16,6,700,38,650,3,56,3008,55,2,4,3,3,1,4,1,3,5,5,3,2,5,1,3,5,3,5,5,4,1,3,1,3,1,5,1,5,5,5,5,3,5,3,3,5,5,4,5,3,3,3,4,1,4,1,4,4,5,5
2015-03-30 16:39:00,4,6,56,455,65,654,87,45,53,67,88,65,8,777,65,700,2,6,88,36,3,1,4,1,2,2,3,4,1,5,2,2,2,2,2,4,4,3,4,5,3,4,2,4,3,4,4,1,2,3,4,4,3,4,4,5,2,4,3,4,3,3,4,4,4,2,3,2,5,4
2015-03-30 16:46:58,50,449,67,300,50,678,50,29,50,100,85,50,7,700,50,700,2,50,2045,45,4,1,4,2,4,2,4,4,3,3,3,3,3,3,3,3,3,3,2,3,2,5,3,5,2,5,1,4,5,4,4,4,4,2,4,3,2,0,3,4,5,1,5,1,5,1,5,5,4,5
2015-03-30 16:46:13,44,350,50,250,60,500,50,9,30,100,85,50,6,700,50,700,3,50,2000,40,3,2,3,2,4,3,2,1,4,5,4,4,3,2,3,2,3,2,4,2,4,4,1,5,1,4,1,2,5,4,3,3,4,1,1,3,5,3,2,4,5,1,3,1,3,1,4,4,4,3
2015-03-30 16:48:20,30,560,22,350,30,12,40,10,50,128,69,98,3,120,38,200,3,38,55,31,4,1,5,3,5,1,5,2,5,3,5,3,5,3,3,5,4,1,5,3,5,5,2,5,1,5,1,3,5,5,4,1,5,4,4,1,4,1,5,5,3,4,4,1,4,3,5,1,4,3
2015-03-30 16:51:18,25,100,55,350,25,1000,25,25,25,100,85,25,7,700,25,700,2,25,2000,40,3,5,5,4,4,1,1,5,2,5,5,1,5,1,1,5,4,3,5,5,4,5,5,1,1,1,1,4,2,5,5,2,5,5,1,1,5,1,5,5,5,2,5,1,4,1,2,5,5,5
2015-03-30 16:53:25,24,279,55,394,2,465,99,47,85,120,84,76,6,700,50,689,3,38,3879,49,4,1,5,1,5,1,5,4,4,2,5,5,5,4,2,5,2,2,5,2,3,4,4,5,2,5,3,5,4,5,4,2,4,3,1,5,4,1,5,4,3,2,3,1,4,2,5,4,4,4
2015-03-30 16:51:15,33,7,56,230,99,1233,55,15,56,128,82,55,6,656,3,785,2,33,590,33,2,4,3,5,3,4,2,4,3,3,4,3,4,3,3,4,3,4,3,5,4,4,3,4,2,4,4,4,4,3,3,3,4,4,3,3,3,4,2,4,3,2,4,2,3,2,4,3,4,4
2015-03-30 16:51:03,7,25,62,150,7,1233,99,10,17,72,81,99,7,670,30,640,3,72,78,35,1,3,3,3,3,3,3,3,3,5,4,3,4,2,3,3,2,2,3,2,1,5,1,4,3,5,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,1,3,2,2,4
2015-03-30 16:51:31,22,2000,90,300,50,150,99,44,90,130,88,77,7,700,99,750,3,98,4000,45,4,2,5,2,5,1,4,3,4,2,3,4,2,3,3,2,2,3,2,2,2,4,2,3,2,2,2,0,4,5,3,3,3,3,3,4,3,2,3,4,4,2,4,3,4,1,4,4,4,5
2015-03-30 16:57:14,3,333,83,383,38,838,33,20,88,112,88,77,7,768,52,683,3,46,3333,37,5,1,3,2,4,1,5,2,5,1,3,3,5,1,4,4,5,5,5,5,4,4,5,3,2,2,1,2,4,4,2,4,5,4,2,4,3,3,1,4,4,2,4,2,5,2,5,5,3,4
2015-03-30 16:52:34,13,56,54,109,13,345,9,13,9,70,85,9,6,765,13,798,2,13,665,45,2,1,3,3,4,4,2,2,4,4,4,3,4,1,4,3,5,4,2,3,1,5,3,5,1,2,2,3,5,5,3,4,5,4,1,3,4,2,4,4,5,2,5,4,4,2,4,3,5,3
2015-03-30 16:53:19,2,2,45,101,2,124,2,8,2,61,81,2,6,601,2,601,2,2,78,31,3,1,4,2,4,2,4,2,5,2,1,4,2,1,4,2,2,2,2,2,4,4,2,4,2,4,1,4,4,4,3,4,2,3,2,4,3,3,3,3,3,2,4,3,4,2,4,2,3,4
2015-03-30 17:01:52,56,567,66,324,56,500,56,43,56,89,85,56,7,700,56,700,3,56,82,50,3,3,4,3,4,2,3,3,3,3,3,4,3,4,2,3,4,4,3,2,3,4,2,4,3,4,2,3,3,3,4,3,4,2,3,1,4,1,4,4,3,1,3,1,3,2,4,3,2,3
2015-03-30 17:00:09,97,652,72,321,2,1023,66,23,74,110,85,43,7,666,13,777,2,69,3000,52,1,5,2,4,1,5,1,5,2,5,3,2,4,2,2,4,3,3,4,4,4,2,4,1,4,3,4,2,2,2,5,4,4,4,1,4,4,2,2,3,5,2,2,2,5,5,4,4,5,3
2015-03-30 16:59:16,69,666,69,156,69,234,69,49,69,69,69,69,7,777,69,777,3,69,3412,45,1,2,4,3,2,4,1,4,2,5,2,5,4,3,4,2,3,3,3,3,3,3,4,3,2,3,4,5,2,3,4,2,4,4,3,4,5,4,4,3,4,3,3,2,2,5,4,4,5,2
2015-03-30 17:01:20,51,745,45,499,12,125,75,15,21,82,88,54,6,700,10,775,3,12,1024,50,3,1,4,3,4,1,1,3,4,5,5,1,5,3,3,3,2,4,3,2,1,4,1,4,5,4,1,4,3,3,4,4,4,2,2,2,4,1,4,3,2,3,2,5,3,4,4,2,2,3
2015-03-30 17:01:00,87,528,61,273,55,850,72,42,30,134,83,74,6,609,64,782,3,27,3851,46,4,2,3,2,4,1,3,1,3,3,4,3,4,4,2,3,2,2,2,2,1,5,1,5,1,5,1,5,5,5,3,5,3,2,2,4,3,3,2,2,4,1,4,1,4,1,4,2,5,4
2015-03-30 17:50:06,50,500,77,300,50,500,59,23,50,100,85,75,7,500,75,700,3,50,500,50,1,4,5,4,0,1,1,5,1,4,1,5,1,5,0,1,1,1,1,1,1,4,1,5,4,5,1,5,5,5,2,1,4,1,2,1,5,1,5,5,2,2,4,2,5,1,2,1,2,4
2015-03-30 17:08:04,51,501,66,300,51,555,51,22,51,100,85,50,6,700,50,777,3,60,999,45,3,4,4,3,4,2,5,5,2,5,3,4,5,1,3,4,5,3,3,5,1,4,1,5,3,5,1,5,4,5,5,2,5,1,3,3,5,1,4,3,2,1,5,1,3,1,5,1,5,5
2015-03-30 17:16:29,17,18,54,250,17,222,17,28,17,128,85,17,6,650,17,700,3,17,2021,45,3,5,3,3,1,4,1,3,3,3,2,2,4,3,4,4,2,3,4,3,4,4,3,4,1,3,2,3,4,3,3,3,2,3,3,3,2,3,4,3,3,2,5,2,4,3,4,2,4,4
2015-03-30 21:57:48,50,500,66,300,50,534,50,30,50,90,85,50,6,700,50,700,3,50,2055,45,3,3,3,3,2,4,2,4,4,5,5,3,4,3,4,4,3,3,5,3,2,3,1,4,3,4,3,3,4,4,5,3,3,2,4,2,3,2,2,3,2,3,4,3,3,2,4,2,5,2
2015-03-30 17:12:33,50,500,56,250,65,127,45,25,3,140,85,37,7,750,80,700,2,89,2015,50,3,1,3,3,5,3,2,4,1,1,5,2,5,1,1,5,5,5,5,5,5,5,2,3,3,3,3,5,5,4,4,1,4,3,1,2,4,4,5,5,3,4,4,1,4,3,4,1,5,5
2015-03-30 17:18:13,50,500,73,200,50,723,49,28,50,110,85,49,6,700,49,700,2,50,2000,45,4,2,5,2,5,2,5,4,4,2,3,3,4,2,2,3,2,2,3,1,2,4,3,4,3,4,1,4,4,3,4,1,4,2,5,2,3,2,3,4,3,2,4,2,4,2,4,2,5,4
2015-03-30 17:16:33,3,4,50,200,80,145,40,10,47,70,85,90,6,700,60,787,3,87,100,40,4,3,4,3,3,3,4,3,3,3,4,3,4,3,3,3,4,4,3,3,4,4,2,4,2,4,2,4,4,4,3,4,4,4,4,3,3,3,4,4,2,3,2,3,4,2,3,2,4,3
2015-03-30 17:17:44,2,2,52,200,2,125,2,12,2,70,82,2,7,602,2,620,2,2,88,42,3,2,3,2,3,2,3,3,3,3,3,3,4,3,2,4,4,4,4,2,1,4,3,3,2,3,2,3,3,4,3,4,3,2,4,2,3,2,3,4,3,3,4,2,3,2,4,2,4,4
2015-03-30 17:22:55,2,984,47,293,2,842,7,30,56,97,83,98,6,749,38,652,3,10,2015,43,1,4,2,4,1,4,1,5,4,5,2,4,4,1,5,2,4,4,4,4,4,4,5,2,4,2,3,4,2,2,4,5,4,5,1,3,5,4,2,4,3,2,3,1,3,2,4,4,4,4
2015-03-30 17:24:43,5,6,45,101,1,124,55,47,66,61,87,55,6,605,44,609,3,77,78,34,3,4,4,4,4,3,3,4,1,4,5,3,4,2,1,2,3,3,1,1,5,5,1,5,1,5,1,5,5,4,5,2,5,2,5,2,5,2,5,4,4,2,4,2,3,3,4,1,5,3
2015-03-30 17:31:12,64,967,56,498,57,167,59,49,69,76,88,67,7,767,59,797,3,39,3198,56,3,3,3,5,3,4,3,5,2,4,3,2,3,2,2,1,2,2,4,3,1,3,2,4,3,4,2,3,4,5,3,3,4,2,2,2,4,3,4,4,4,2,5,2,4,2,4,3,5,3
2015-03-30 17:32:08,33,465,26,386,13,896,9,47,22,90,85,19,6,594,95,709,2,56,3021,54,2,1,3,1,5,1,5,2,4,3,3,4,3,2,3,3,3,1,4,1,1,4,4,4,1,4,1,4,4,4,4,5,4,4,1,5,4,3,3,4,5,1,5,1,5,1,5,5,2,5
2015-03-30 17:37:03,69,500,69,360,69,666,69,35,69,69,85,69,6,700,69,690,3,69,666,55,2,4,3,4,3,4,2,5,2,4,3,4,3,4,2,1,3,1,3,2,2,3,3,3,2,4,4,4,4,4,4,4,5,3,3,3,3,3,3,4,4,1,5,2,4,1,4,4,5,4
2015-03-30 17:35:38,24,150,26,452,90,666,87,333,67,75,97,12,6,652,987,756,2,8,4008,52,1,4,2,4,2,3,1,5,1,5,4,4,4,2,1,3,3,1,3,3,3,3,3,4,3,3,4,2,3,3,3,3,4,3,1,4,3,5,1,3,2,2,4,3,3,3,4,2,5,4
2015-03-30 17:34:31,52,937,68,456,52,754,37,45,86,75,81,54,6,652,97,554,3,42,3737,42,4,2,4,3,0,2,4,4,4,2,3,0,4,2,4,4,4,3,3,3,1,5,3,5,2,5,2,3,5,5,4,5,4,3,3,3,5,2,4,4,5,2,5,0,5,1,4,5,5,5
2015-03-30 17:34:24,47,67,56,400,5,999,2,15,6,100,81,2,6,700,50,700,3,50,500,40,2,3,3,3,3,2,4,4,4,5,5,2,4,2,5,5,3,3,4,4,1,5,2,5,1,5,1,4,5,5,2,5,2,3,3,4,3,2,3,3,2,2,5,3,4,1,4,2,4,4
2015-03-30 17:36:30,45,7,70,300,25,999,22,45,22,75,85,32,7,750,22,700,2,55,88,50,3,3,3,5,4,2,4,5,3,5,4,3,5,3,1,3,3,3,3,1,1,4,2,5,1,5,1,5,5,5,5,2,5,3,4,1,5,1,5,5,5,1,5,1,3,1,5,5,5,3
2015-03-30 17:42:03,74,56,55,400,99,124,4,37,99,70,89,99,7,700,79,700,2,50,2104,45,1,1,1,3,3,1,3,5,1,5,5,1,5,1,5,5,5,5,5,5,3,3,3,1,5,1,5,1,1,1,2,5,1,5,1,5,5,5,3,1,4,1,5,5,1,1,3,4,5,3
2015-03-30 17:44:00,21,21,50,300,50,250,60,25,50,70,70,50,7,700,60,700,3,50,600,40,3,2,4,3,4,1,3,1,5,5,4,3,4,2,4,3,2,2,3,2,1,4,2,4,1,5,1,4,3,4,3,3,4,0,2,4,3,3,4,4,2,2,5,2,4,1,4,2,5,4
2015-03-30 17:52:23,99,999,47,5,99,123,1,10,34,60,10,90,3,200,90,200,3,5,7,3,2,5,3,5,1,5,3,5,1,5,5,5,5,3,5,3,3,5,5,3,1,5,1,5,3,5,3,5,3,5,5,1,5,1,5,3,5,3,5,3,3,3,3,3,5,5,3,1,5,5
2015-03-30 17:53:27,20,700,50,350,50,1000,50,35,50,80,85,50,6,700,50,700,2,50,2500,35,4,1,5,2,5,1,4,3,3,3,4,3,4,2,3,4,3,3,3,3,1,5,1,5,1,4,1,4,5,5,5,4,5,2,2,5,3,1,4,3,4,3,5,3,5,1,4,3,5,5
2015-03-30 17:58:29,50,550,70,300,50,555,50,30,50,100,85,50,7,700,50,700,2,50,2100,45,3,3,3,3,3,2,3,4,3,5,3,4,3,4,3,3,3,2,3,1,2,5,1,4,2,5,2,4,4,4,3,4,3,2,2,4,4,3,3,3,4,4,4,3,3,1,3,2,4,3
2015-03-30 17:58:48,6,492,94,220,44,600,91,40,24,86,81,99,8,650,49,770,2,50,2010,44,3,3,4,4,4,3,2,3,4,3,4,4,4,2,3,3,4,4,1,4,2,4,1,4,2,4,2,4,4,4,3,2,3,2,3,2,4,2,4,4,4,2,3,2,3,3,4,4,5,3
2015-03-30 18:00:14,55,545,45,101,5,124,50,45,45,61,85,50,7,700,50,700,2,20,78,35,1,3,4,3,2,3,2,4,2,4,2,4,1,4,1,1,1,1,2,1,2,3,1,4,2,5,2,4,4,4,3,4,1,2,2,4,3,3,3,3,4,2,4,2,4,2,3,4,4,4
2015-03-30 18:02:08,61,52,72,496,28,298,63,44,62,98,82,63,6,671,51,752,3,41,3921,46,5,1,5,1,5,1,5,2,4,1,3,3,4,5,2,2,1,1,1,1,1,5,1,4,4,3,1,5,5,5,3,4,5,2,2,4,3,2,4,4,2,2,3,3,4,2,4,2,4,3
2015-03-30 18:06:45,50,200,80,200,90,124,90,42,46,79,84,86,6,0,52,720,3,69,2000,50,1,5,1,5,3,1,3,5,1,5,5,3,5,1,3,3,3,3,4,4,1,5,2,5,1,5,1,5,5,3,1,4,4,5,1,4,3,2,3,3,4,1,5,1,4,1,4,2,5,5
2015-03-30 18:12:12,12,12,42,102,12,132,12,42,12,62,82,12,6,602,12,602,2,12,82,32,1,4,4,5,2,4,2,5,2,5,2,4,5,2,4,2,4,4,4,1,1,5,1,5,2,5,1,5,3,2,4,2,4,4,5,1,5,1,5,4,5,2,5,4,2,1,2,5,5,2
2015-03-30 18:10:44,83,74,97,110,82,877,3,8,18,89,85,53,6,700,50,700,3,99,78,40,2,3,2,2,3,1,1,2,4,4,2,1,2,3,1,1,2,2,2,2,2,3,1,3,2,5,3,2,3,3,2,4,2,1,2,3,2,2,2,5,5,1,5,1,5,1,4,4,5,5
2015-03-30 18:13:10,27,500,55,160,50,234,23,8,60,69,85,30,7,700,42,666,3,3,3456,32,2,2,3,3,3,2,3,3,3,2,1,4,3,3,2,2,1,3,2,2,3,3,2,3,4,3,4,3,2,3,3,3,3,3,3,4,4,2,3,3,3,2,4,2,3,4,3,2,2,4
2015-03-30 19:22:19,97,43,54,200,68,987,24,19,72,112,88,90,7,700,84,789,2,97,1254,70,2,3,3,2,3,2,1,5,2,4,2,4,4,2,1,1,2,2,3,2,1,4,2,4,1,5,1,4,4,2,4,3,4,2,4,2,4,2,4,2,4,2,5,2,4,1,3,3,5,4
2015-03-30 18:17:52,80,579,75,300,24,179,50,37,63,89,84,23,7,721,14,745,2,39,2015,45,1,5,2,4,1,5,1,4,1,5,3,4,5,5,1,1,2,1,2,1,2,1,1,3,4,4,4,3,4,3,5,1,5,1,4,1,4,3,3,5,2,1,4,1,5,1,5,1,4,4
